DD29071906042772,Panel1,BAD
DD29071906042773,Panel1,BAD
DD29071906042774,Panel1,BAD
DD29071906042778,Panel1,BAD
DD29071906042779,Panel1,BAD
DD29071906042780,Panel1,BAD
DD29071906044776,Panel2,BAD
DD29071906044777,Panel2,BAD
DD29071906044778,Panel2,BAD
DD29071906044782,Panel2,BAD
DD29071906044783,Panel2,BAD
DD29071906044784,Panel2,BAD
DD27071906076252,Panel3,BAD
DD27071906076253,Panel3,BAD
DD27071906076254,Panel3,BAD
DD27071906076258,Panel3,BAD
DD27071906076259,Panel3,BAD
DD27071906076260,Panel3,BAD
DD27071906076264,Panel4,BAD
DD27071906076265,Panel4,BAD
DD27071906076266,Panel4,BAD
DD27071906076270,Panel4,BAD
DD27071906076271,Panel4,BAD
DD27071906076272,Panel4,BAD
DD29071906008032,Panel5,BAD
DD29071906008033,Panel5,BAD
DD29071906008034,Panel5,BAD
DD29071906008038,Panel5,BAD
DD29071906008039,Panel5,BAD
DD29071906008040,Panel5,BAD
DD29071906044788,Panel6,BAD
DD29071906044789,Panel6,BAD
DD29071906044790,Panel6,BAD
DD29071906044794,Panel6,BAD
DD29071906044795,Panel6,BAD
DD29071906044796,Panel6,BAD
DD29071906044812,Panel7,BAD
DD29071906044813,Panel7,BAD
DD29071906044814,Panel7,BAD
DD29071906044818,Panel7,BAD
DD29071906044819,Panel7,BAD
DD29071906044820,Panel7,BAD
DD30071906011452,Panel8,BAD
DD30071906011453,Panel8,BAD
DD30071906011454,Panel8,BAD
DD30071906011458,Panel8,BAD
DD30071906011459,Panel8,BAD
DD30071906011460,Panel8,BAD
DD26071906001371,Panel9,BAD
DD26071906001372,Panel9,BAD
DD26071906001373,Panel9,BAD
DD26071906001377,Panel9,BAD
DD26071906001378,Panel9,BAD
DD26071906001379,Panel9,BAD
DD26071906001836,Panel10,BAD
DD26071906001837,Panel10,BAD
DD26071906001838,Panel10,BAD
DD26071906001842,Panel10,BAD
DD26071906001843,Panel10,BAD
DD26071906001844,Panel10,BAD
DD29071906002584,Panel11,BAD
DD29071906002585,Panel11,BAD
DD29071906002586,Panel11,BAD
DD29071906002590,Panel11,BAD
DD29071906002591,Panel11,BAD
DD29071906002592,Panel11,BAD
DD29071906002749,Panel12,BAD
DD29071906002750,Panel12,BAD
DD29071906002751,Panel12,BAD
DD29071906002755,Panel12,BAD
DD29071906002756,Panel12,BAD
DD29071906002757,Panel12,BAD
DD30071906004360,Panel13,BAD
DD30071906004361,Panel13,BAD
DD30071906004362,Panel13,BAD
DD30071906004366,Panel13,BAD
DD30071906004367,Panel13,BAD
DD30071906004368,Panel13,BAD
DD26071906001611,Panel14,BAD
DD26071906001612,Panel14,BAD
DD26071906001613,Panel14,BAD
DD26071906001617,Panel14,BAD
DD26071906001618,Panel14,BAD
DD26071906001619,Panel14,BAD
DD26071906001647,Panel15,BAD
DD26071906001648,Panel15,BAD
DD26071906001649,Panel15,BAD
DD26071906001653,Panel15,BAD
DD26071906001654,Panel15,BAD
DD26071906001655,Panel15,BAD
DD30071906014692,Panel16,GOOD
DD30071906014693,Panel16,GOOD
DD30071906014694,Panel16,GOOD
DD30071906014698,Panel16,GOOD
DD30071906014699,Panel16,GOOD
DD30071906014700,Panel16,GOOD
DD30071906002065,Panel17,GOOD
DD30071906002066,Panel17,GOOD
DD30071906002067,Panel17,GOOD
DD30071906002071,Panel17,GOOD
DD30071906002072,Panel17,GOOD
DD30071906002073,Panel17,GOOD
DD26071906001416,Panel18,GOOD
DD26071906001417,Panel18,GOOD
DD26071906001418,Panel18,GOOD
DD26071906001422,Panel18,GOOD
DD26071906001423,Panel18,GOOD
DD26071906001424,Panel18,GOOD
DD30071906004372,Panel19,GOOD
DD30071906004373,Panel19,GOOD
DD30071906004374,Panel19,GOOD
DD30071906004378,Panel19,GOOD
DD30071906004379,Panel19,GOOD
DD30071906004380,Panel19,GOOD
DD30071906002101,Panel20,GOOD
DD30071906002102,Panel20,GOOD
DD30071906002103,Panel20,GOOD
DD30071906002107,Panel20,GOOD
DD30071906002108,Panel20,GOOD
DD30071906002109,Panel20,GOOD
DD30071906025045,Panel21,GOOD
DD30071906025046,Panel21,GOOD
DD30071906025047,Panel21,GOOD
DD30071906025051,Panel21,GOOD
DD30071906025052,Panel21,GOOD
DD30071906025053,Panel21,GOOD
DD30071906004381,Panel22,GOOD
DD30071906004382,Panel22,GOOD
DD30071906004383,Panel22,GOOD
DD30071906004387,Panel22,GOOD
DD30071906004388,Panel22,GOOD
DD30071906004389,Panel22,GOOD
DD26071906001584,Panel23,GOOD
DD26071906001585,Panel23,GOOD
DD26071906001586,Panel23,GOOD
DD26071906001590,Panel23,GOOD
DD26071906001591,Panel23,GOOD
DD26071906001592,Panel23,GOOD
DD26071906001827,Panel24,GOOD
DD26071906001828,Panel24,GOOD
DD26071906001829,Panel24,GOOD
DD26071906001833,Panel24,GOOD
DD26071906001834,Panel24,GOOD
DD26071906001835,Panel24,GOOD
DD26071906001431,Panel25,GOOD
DD26071906001432,Panel25,GOOD
DD26071906001433,Panel25,GOOD
DD26071906001437,Panel25,GOOD
DD26071906001438,Panel25,GOOD
DD26071906001439,Panel25,GOOD
DD26071906001380,Panel26,GOOD
DD26071906001381,Panel26,GOOD
DD26071906001382,Panel26,GOOD
DD26071906001386,Panel26,GOOD
DD26071906001387,Panel26,GOOD
DD26071906001388,Panel26,GOOD
DD26071906001428,Panel27,GOOD
DD26071906001429,Panel27,GOOD
DD26071906001430,Panel27,GOOD
DD26071906001434,Panel27,GOOD
DD26071906001435,Panel27,GOOD
DD26071906001436,Panel27,GOOD
DD30071906014704,Panel28,GOOD
DD30071906014705,Panel28,GOOD
DD30071906014706,Panel28,GOOD
DD30071906014710,Panel28,GOOD
DD30071906014711,Panel28,GOOD
DD30071906014712,Panel28,GOOD
DD30071906004477,Panel29,GOOD
DD30071906004478,Panel29,GOOD
DD30071906004479,Panel29,GOOD
DD30071906004483,Panel29,GOOD
DD30071906004484,Panel29,GOOD
DD30071906004485,Panel29,GOOD
DD30071906014728,Panel30,GOOD
DD30071906014729,Panel30,GOOD
DD30071906014730,Panel30,GOOD
DD30071906014734,Panel30,GOOD
DD30071906014735,Panel30,GOOD
DD30071906014736,Panel30,GOOD
